account_id,operation,amount,balance,k_symbol,bank,account,time_diff,type
4384,5,17718,51692,7,13,7665,269,1
1915,2,6452,9851,5,8,5852,369,1
4014,5,23896,27090,0,13,7665,405,2
2902,1,352,24985,7,13,7665,199,2
2450,5,1965,23036,0,13,7665,353,2
515,4,4103,383,7,13,7665,408,2
99,3,23912,36590,7,13,7665,290,2
1990,0,3819,28935,7,13,7665,234,1
73,5,387,-257,7,13,7665,76,1
4184,4,16,32699,6,1,6642,240,2
2065,5,13,28821,6,13,7665,463,1
2159,0,6622,22994,7,8,3976,372,1
1959,3,134,42581,7,13,7665,281,1
4023,5,3336,44369,2,13,7665,310,1
2761,5,140,58849,7,13,7665,248,1
243,2,18,21986,3,12,5312,96,1
1436,5,3316,36761,0,13,7665,456,2
3511,5,14,18969,7,13,7665,460,1
706,4,3476,34770,5,0,3908,375,2
3844,2,352,22779,7,13,0,409,1
2855,1,5435,49421,7,13,7665,271,1
1990,5,14,39266,6,13,7665,222,2
3367,3,54,42463,7,6,5217,399,0
2563,5,2804,22361,7,13,7665,458,1
2644,2,2086,17695,7,13,7665,408,2
263,5,8586,41368,7,13,7665,315,2
1076,3,14,9211,3,13,7665,412,2
706,4,3555,35336,0,0,6631,229,2
2785,5,144,75762,4,3,1607,421,1
1870,0,2566,34058,5,8,6683,276,1
1971,2,20727,101119,7,13,7665,305,1
1916,4,8530,41190,7,11,3011,341,2
905,5,570,23037,7,13,7665,385,2
1147,5,7217,20675,5,2,1787,389,1
4076,3,128,29989,3,1,1283,415,1
3551,5,8616,23786,7,13,7665,211,1
3511,0,4104,22576,7,8,957,362,1
1068,3,163,22173,0,11,4274,438,2
596,2,963,44667,7,13,0,335,2
1495,4,4770,24078,0,13,7665,368,2
345,2,31943,180786,7,13,7665,377,1
1076,4,1161,27156,7,13,7665,442,2
905,2,6285,29328,5,11,3106,370,0
2761,0,3125,23097,7,13,7665,274,1
2855,5,12731,9906,7,13,7665,400,2
2761,4,3853,21695,7,5,2094,163,1
3505,5,3390,35117,7,8,1256,243,2
1990,3,3238,60454,7,2,5725,305,2
1272,4,7156,43876,3,8,6848,447,2
1094,3,6694,22289,5,8,3417,220,1
3116,3,7,21136,3,3,7423,425,1
4220,4,0,46880,3,13,7665,459,2
2350,5,14,33244,6,13,7665,450,2
1141,2,11267,14459,7,13,7665,459,1
3808,5,6100,57953,7,13,7665,310,2
1377,0,31452,17153,7,13,7665,277,1
2785,4,4353,27822,7,11,4252,374,2
3367,1,7017,35810,7,13,7665,341,1
550,5,8644,18625,0,13,7665,423,1
825,2,33203,47088,0,9,7152,449,1
1990,5,24629,39165,7,12,910,213,1
4250,3,69,670,0,13,7665,418,2
2458,0,2498,32673,7,13,7665,98,1
2828,2,15,16011,3,13,7665,352,2
1916,2,104,44783,7,6,863,389,2
2902,5,2204,40246,0,13,7665,249,2
1350,5,27208,45853,7,13,7665,467,2
2855,2,3991,26570,5,11,7418,466,2
1350,5,202,34685,0,12,0,306,1
1141,3,141,24356,0,13,7665,432,1
4276,3,1051,26137,7,13,7665,335,1
1094,4,3109,14188,7,13,7665,248,2
3511,4,1842,25283,7,8,5370,340,2
330,5,2118,18433,7,13,7665,279,2
3201,5,14780,27891,0,13,7665,428,2
1688,5,14,45312,6,13,7665,459,0
1141,2,14528,80519,7,13,7665,165,2
194,2,20176,6433,7,13,2734,213,1
4415,2,49502,25194,7,13,5087,107,1
426,5,14,36644,6,13,7665,172,2
2177,3,9,17543,3,5,3054,277,1
3784,3,72,25229,3,4,7665,411,1
3140,5,6299,29871,7,13,7665,424,1
3153,2,6813,49532,7,10,6791,280,1
2902,5,14,34871,6,11,2734,426,1
2902,5,816,23773,7,13,7665,407,2
3518,4,6187,32733,7,2,525,309,1
1162,4,3128,37364,7,13,7665,323,2
3870,4,1640,30368,0,2,1953,435,2
1,0,98602,71733,7,13,7665,72,1
2855,4,17233,13723,5,7,5147,447,2
1724,4,519,17444,7,13,7665,297,2
2580,5,14,25852,7,13,7665,401,1
2177,4,3116,16741,7,13,7665,309,0
845,0,172,17358,3,8,2379,233,1
1428,5,14,28379,3,13,0,290,1
1064,0,5310,20092,0,1,6393,309,2
3784,1,6112,35564,7,2,7665,450,2
2412,5,4719,22972,0,13,7665,418,2
2855,0,5586,13778,7,13,7665,463,1
3465,3,240,19923,4,9,6508,456,2
2036,5,35664,48193,7,13,7665,429,2
209,3,196,26887,7,2,1434,379,1
1990,4,103,29698,7,5,1953,348,0
3140,5,33,30469,0,13,7665,407,2
1350,5,102,36103,7,13,7665,449,1
426,4,3363,28162,1,3,3774,463,2
3923,5,718,33107,7,13,7665,280,1
959,5,6991,36778,7,10,2683,414,1
3153,5,15,32443,0,13,7665,251,2
2902,0,253,46630,5,0,5370,72,1
1603,2,1802,16384,7,13,7665,91,1
3140,3,247,27131,7,3,7549,369,1
1603,5,15286,30086,0,13,7665,345,2
1819,2,2760,15892,7,9,2623,404,2
4220,5,46,21633,6,13,7665,405,2
1990,0,19002,11495,7,13,7665,278,1
4144,3,115,22882,3,11,1953,445,1
972,2,7641,32240,7,13,7665,450,1
4144,4,4539,20065,5,10,5087,370,2
186,5,292,35447,7,13,7665,281,2
1379,4,314,33972,0,9,5678,432,2
1341,4,1010,48688,0,13,7665,203,2
2761,4,3841,13645,7,9,1953,421,2
3367,2,10612,43732,7,1,6901,197,1
4159,4,5842,7109,7,11,6339,413,2
2563,4,2597,810,7,6,5404,420,1
1064,0,6054,25242,7,10,6848,278,1
603,0,16,24293,7,13,7665,280,1
2902,2,15405,78729,0,13,7665,305,0
1819,5,15113,29618,7,13,7665,412,1
600,5,1396,30357,7,10,6393,269,2
4144,2,17818,22541,7,1,7193,334,1
4250,2,3199,48037,7,4,1787,308,1
3993,4,1228,34165,7,13,7665,371,2
700,3,593,43432,7,13,7665,449,1
1990,5,30189,34803,7,10,6848,360,1
3447,3,165,21334,4,10,4803,464,1
4272,5,15,36956,3,10,4610,447,1
426,4,170,24568,6,12,3800,344,2
721,5,12917,99279,7,13,7665,435,2
1904,4,2075,27149,1,7,4368,173,2
2902,5,66,36892,5,2,5933,304,0
825,2,105,46706,3,0,6311,456,0
713,5,14,24687,6,13,7665,441,2
4468,0,1909,11906,0,13,7665,67,1
754,5,708,21100,0,13,7665,339,1
3812,5,5716,21689,0,13,7665,416,1
2855,4,2056,58991,7,9,7645,181,2
550,4,2747,14399,7,13,7665,246,2
1761,3,73,14862,0,13,7665,344,2
3116,0,4682,9413,7,2,3035,311,0
1990,3,154,15440,5,0,5725,259,1
2458,4,215,42535,7,12,7389,248,2
4367,2,27254,59979,7,13,7665,330,0
1724,2,1102,28376,7,13,7665,326,1
959,4,3285,24134,7,13,7665,252,2
4334,4,2359,10700,1,2,6901,248,2
825,2,6276,6034,5,6,4946,389,2
3332,4,157,53961,7,13,7665,434,2
825,0,5851,30472,1,4,4784,301,1
1141,4,9115,5735,1,10,2378,255,2
1959,2,14,37973,6,10,463,297,1
723,5,23079,56600,7,13,7665,141,1
1634,0,6922,26845,7,13,7665,388,1
4023,2,3395,40864,0,13,7665,424,1
4029,5,439,13302,7,13,7665,428,1
1724,4,1685,10636,0,9,5725,426,2
3511,0,4294,22358,7,0,4677,266,1
1328,2,134,47010,5,1,7193,230,1
4443,0,5499,27214,5,0,344,295,1
3993,4,2000,22469,7,13,7665,394,2
1904,2,14331,35448,7,13,7665,361,0
4283,5,5237,12088,4,11,6466,251,1
1985,4,6228,81980,5,12,6108,263,2
2684,4,29467,34635,7,10,1988,376,2
4023,0,3683,25866,2,13,7665,248,2
3551,4,27,24272,7,13,7665,402,2
3060,5,124,15690,7,13,7665,435,1
4313,3,22,28718,3,13,7665,443,1
1907,5,11795,40095,7,13,7665,342,2
437,0,2785,20109,7,2,1055,378,2
31,0,4491,59957,7,13,7665,212,0
330,5,13,26972,1,4,7423,442,2
4475,3,62,35252,3,12,5636,264,1
2761,2,16926,57185,7,13,7665,296,2
3686,2,13314,53000,7,13,7665,456,2
2684,0,6018,55847,7,10,4274,276,1
2855,4,29738,56694,7,13,7665,407,2
1959,3,103,29582,7,12,5087,52,1
1805,5,809,22104,7,0,0,458,2
3806,0,6406,22230,3,1,96,449,2
3513,0,6350,16612,7,13,7665,406,1
4094,4,2885,33928,1,3,7441,379,2
600,3,158,26963,0,13,7665,339,1
4367,5,24818,39375,7,9,6642,192,1
1697,3,1891,31181,0,2,4200,154,2
1313,4,25,21294,5,9,3265,279,2
1959,4,662,48528,7,13,7665,420,2
4076,5,3127,24183,6,13,7665,435,2
3559,2,9496,44703,0,13,7665,218,1
1819,4,6887,35927,1,10,4446,252,2
3893,2,18397,14378,7,13,7665,470,1
4076,2,19456,43171,7,13,7665,230,1
2761,5,4323,26564,6,5,989,420,2
3511,3,331,21067,3,10,3054,410,2
2039,2,43228,4978,7,5,980,409,1
1857,5,3853,31286,0,13,7665,411,2
1178,5,7546,26265,7,12,957,243,2
1819,2,70653,46303,5,13,7665,293,1
3014,5,14,32109,6,13,7665,375,2
2114,4,10053,48888,0,13,7665,455,2
73,5,1618,16307,7,13,7665,461,2
1688,2,12674,45707,5,3,6108,400,1
1064,5,4134,26748,7,13,7665,314,1
2177,4,748,50926,7,4,1283,234,2
3099,3,123,31295,3,5,2500,66,1
622,5,8584,28336,0,13,7665,320,2
4468,3,5,8819,3,13,7665,455,2
3511,4,10007,36584,7,9,1988,303,2
939,4,57,56793,7,13,7665,387,2
4475,0,5720,28873,0,11,2047,459,2
264,5,145,36097,4,13,7665,461,1
3296,0,5458,22613,7,13,7665,481,1
845,0,3645,6642,5,12,5725,267,1
2677,5,2803,15776,7,13,7665,421,2
1401,3,198,39337,3,13,7665,463,2
31,3,10,10621,3,13,7665,278,1
1870,2,7038,44442,7,13,7665,382,1
4190,5,3970,185734,7,13,7665,59,1
2483,5,542,744,7,13,7665,170,1
1098,2,1394,27610,7,13,0,261,2
1870,4,612,31858,7,13,7665,406,2
3489,5,14,24342,6,1,5170,311,2
3364,4,574,504,1,10,6393,458,2
3721,4,0,42278,7,0,4252,463,2
4023,2,1343,44947,7,13,7665,309,2
4076,5,21149,57061,7,13,7665,296,1
4042,0,2192,17025,7,13,7665,280,1
1147,4,765,30622,7,13,7665,395,2
3433,5,11391,45161,7,10,7549,206,1
3721,0,4705,26270,7,8,7645,276,1
862,4,1544,22927,7,13,7665,178,2
2428,5,7763,44806,7,13,7665,390,2
2105,5,15,18492,7,13,7665,460,2
3062,4,5299,66667,4,13,7665,370,1
3965,3,75,31530,0,13,1434,422,2
1990,5,39,23968,6,13,7665,168,2
2845,0,3394,24280,0,5,3056,336,2
3140,5,1687,30608,7,13,7665,241,2
1,2,19193,40141,7,12,5266,456,1
1064,0,10200,48852,7,13,7665,38,1
1094,5,924,46731,7,13,7665,244,1
1603,3,125,25948,3,8,14,429,2
4334,4,2443,21737,7,4,6426,352,1
4084,4,1250,34358,7,3,0,308,2
4144,4,5576,23645,7,13,7665,444,2
1305,3,49,17448,0,13,7665,190,2
1162,2,3814,41526,7,5,3947,463,2
1234,5,14,53592,1,4,3774,445,2
700,5,4467,26826,7,13,7665,426,0
2483,5,777,29503,7,13,7665,372,2
1942,5,1206,18972,7,3,6257,279,2
1973,3,72,41475,3,11,5198,431,2
471,2,115,1833,3,6,6108,249,1
4023,2,3409,17418,7,0,7538,239,1
1332,5,1,33277,0,13,7665,368,2
2073,5,14,58602,7,13,7665,171,1
22,4,7038,34781,1,4,3570,426,2
603,4,4346,41838,7,13,7665,457,2
4462,0,361,6684,3,6,4369,459,1
345,3,1375,24639,3,1,6901,419,2
1080,5,14274,22706,7,13,7665,459,0
550,5,15186,34947,7,13,7665,339,2
1610,5,22292,58350,7,13,7665,459,1
3870,4,240,579,7,13,7665,283,2
706,5,840,45647,0,13,7665,303,2
3721,4,5566,15134,0,9,4323,405,2
2490,4,2764,43632,7,13,7665,368,2
4220,5,20228,99434,7,13,7665,-4,1
2785,1,6455,21819,5,10,5282,316,2
2356,2,2269,72889,7,6,2613,253,2
2677,0,3332,16228,5,10,3947,212,1
1305,0,4715,12541,0,4,1238,174,1
194,4,1854,35607,7,10,6963,468,2
3180,0,7041,16637,7,4,4368,103,1
514,5,1956,26347,7,13,7665,305,2
2458,0,2002,13911,7,13,7665,300,2
2902,5,14274,36134,7,13,7665,79,1
4076,2,7296,23932,5,8,2756,420,2
3060,4,6135,48047,0,13,7665,469,2
1178,4,1158,23007,7,9,1238,230,2
721,4,4585,34462,0,13,7665,486,2
1959,0,3475,28500,5,12,989,291,1
1076,3,108,17602,3,13,863,409,0
3140,4,1154,16132,7,13,7665,170,2
4076,4,5374,27022,7,3,5784,369,1
1076,0,5593,14853,7,5,5440,269,1
1178,5,15,26670,7,10,957,293,2
1076,4,1159,27895,0,13,7665,393,2
4041,2,97,42167,3,1,14,454,1
973,5,439,31512,7,13,7665,53,1
1428,4,3509,10913,7,13,7665,467,2
3060,0,1102,26285,7,13,7665,78,1
330,4,2670,36763,7,9,3774,324,2
1332,2,17697,44350,7,13,7665,429,1
1091,0,6117,67971,7,2,6048,300,1
1098,4,4090,30518,5,5,2047,398,2
437,2,24808,24746,7,4,6038,214,1
2136,3,18360,39870,7,13,7665,95,1
843,2,1131,14183,5,2,4843,446,1
3908,4,775,34216,1,7,4252,369,2
3140,2,16655,47619,7,13,7665,338,1
4033,4,8573,34118,7,13,7665,372,1
2902,5,5842,12269,7,13,7665,133,2
1094,5,78,66203,3,0,2351,316,2
4250,2,6599,80902,1,8,4615,262,1
466,3,101,14823,3,11,1988,448,1
3140,5,17234,58242,7,13,7665,177,1
425,5,24756,30901,7,2,7010,64,1
2428,5,5777,52889,7,13,7665,337,2
3511,5,18657,24182,7,13,7665,185,1
2458,4,4951,44190,7,13,7665,361,2
1864,0,5355,35298,7,0,5636,182,1
2755,4,8208,35041,7,4,5966,460,2
1973,0,6419,56399,7,13,7665,460,1
1147,3,16393,27644,5,10,5087,203,2
4250,5,14,22253,6,13,7665,444,2
4029,3,14,15792,6,4,6642,428,2
3335,4,5564,25203,0,3,4840,419,2
1610,2,8421,46394,7,13,7665,28,1
3730,2,372,22916,3,13,7665,279,1
960,5,9711,31121,7,13,7665,171,1
3060,4,4033,42226,0,13,7665,254,2
4091,5,86,25461,3,13,7665,333,1
3302,5,14,27460,6,13,7665,397,2
209,3,141,36781,3,13,7665,388,2
1990,1,3878,46302,7,13,7665,402,1
3060,0,2940,17490,7,8,0,337,1
4334,5,1811,40354,0,13,7665,416,0
3559,2,13225,48444,7,13,7665,242,1
3140,5,5194,51426,0,7,6418,363,1
1064,4,1431,2451,0,13,7665,371,2
2902,2,343,122,7,13,7665,180,1
3978,5,7394,40915,7,13,7665,307,2
1587,4,6086,39972,0,7,14,404,2
1141,4,3292,15122,7,1,2623,278,2
4033,5,190,36573,3,13,7665,250,2
2483,3,145,34930,3,13,7423,355,2
2902,2,14600,56145,7,13,7665,467,0
4023,2,8195,14024,7,13,7665,448,2
3062,4,3775,25244,0,13,7665,377,2
1990,5,26084,36458,7,13,7665,238,1
939,5,14,36083,3,13,7665,423,1
3367,0,3424,19231,4,0,4446,457,2
622,5,7542,25611,7,3,6311,290,2
4033,0,4716,43981,7,13,0,311,1
599,4,190,15369,3,4,3354,438,2
4023,2,162,22739,0,8,1294,435,2
1,3,569,62900,2,13,7665,283,1
4250,4,2791,44915,0,2,1953,390,2
1985,3,14,12420,3,13,7665,367,1
905,4,470,595,7,10,6766,377,2
4272,0,3008,16600,7,13,7665,234,1
3721,4,5249,25939,7,9,5636,265,2
2450,4,3510,61291,7,13,7665,460,2
2458,2,3591,20903,7,2,7665,309,1
959,4,5785,31738,7,1,1953,376,2
596,2,7328,59485,2,13,7665,409,2
669,5,14,25426,6,13,7665,424,0
1587,3,559,30752,3,13,7665,313,1
4053,0,18995,60550,7,13,7665,457,1
3505,0,45745,87401,7,13,7665,275,1
4076,3,1885,17471,7,13,7665,351,1
2628,0,236,67327,4,1,4784,458,2
2356,5,24222,48311,7,13,7665,357,0
1332,0,5780,16154,0,13,7665,272,0
4250,5,2603,16660,0,13,7665,415,2
2356,3,19,18092,6,3,1988,470,2
264,2,567,17602,7,3,5281,355,1
4023,4,14,33995,3,1,863,308,2
3140,2,12903,66498,7,13,7665,288,1
2277,5,269,43042,0,13,7665,250,2
4334,2,642,15977,7,13,7665,425,1
1959,5,34565,42677,7,13,7665,406,2
2761,2,2333,573,7,3,3947,298,1
2342,2,11004,26457,7,3,3947,460,1
3060,0,4581,28587,0,12,1953,384,1
1023,5,3535,55062,0,5,7665,221,1
257,0,5199,22194,7,9,5966,335,1
2483,5,165,44278,7,13,7665,286,1
706,4,1176,52481,7,13,7665,326,1
3153,5,35625,121472,7,13,7665,276,1
2864,5,14,37885,7,13,7665,444,2
2855,3,31197,14627,7,13,7665,201,1
1587,5,136,33671,4,7,1490,377,2
1272,2,209,987,7,1,317,376,1
2387,4,502,28753,7,13,7665,379,2
2580,3,135,54786,7,5,7665,360,1
825,5,14,16337,6,13,7665,440,2
3367,4,1354,26824,0,7,941,397,2
2039,2,41380,44468,7,13,7665,290,1
426,4,169,22210,0,13,7665,475,2
3806,0,6540,37987,5,1,1115,247,2
3501,4,2112,15362,7,13,7665,419,2
4091,3,109,23366,3,10,4993,402,2
2428,4,2966,702,6,13,7665,246,2
2177,4,4748,8784,1,2,4843,321,2
3140,4,3415,20774,7,9,1294,429,2
596,3,60,48234,3,13,7665,230,1
3099,4,11352,35732,7,13,7665,327,2
2845,5,10682,36412,7,13,7665,338,2
2547,5,13194,59315,7,13,7665,345,1
4047,5,1336,48382,0,13,7665,420,1
31,0,3896,12892,3,13,7665,436,2
596,2,3341,57909,7,3,970,361,1
4153,5,518,821,7,13,7665,447,1
2105,4,3508,25049,0,5,2047,409,2
1587,4,21769,58526,7,13,7665,434,2
2855,5,14593,14800,7,13,7665,341,1
37,0,135,26841,0,13,7665,414,0
2902,5,2764,16358,7,13,7665,284,1
2761,2,14463,33301,7,13,7665,461,1
2342,4,13706,36484,0,13,4575,396,2
4224,0,830,16497,7,13,7665,358,1
2483,4,13968,25706,7,13,7665,399,2
4144,4,6529,38794,7,13,7665,420,2
3140,5,6778,42961,0,13,7665,315,2
3518,5,9625,44337,7,13,7665,208,2
4220,5,28560,668,7,13,7665,412,1
126,2,174,38850,7,13,7665,393,2
1688,5,134,32060,3,13,7665,403,2
3054,3,114,13587,3,3,7665,440,1
900,3,71,17172,7,13,7665,456,1
3153,4,445,43666,0,13,7665,361,2
2036,2,3613,23067,7,13,7665,278,1
3943,0,15427,30140,5,2,7665,469,2
3465,4,5653,27888,0,13,7665,175,2
2828,0,3417,15809,7,13,7665,278,1
550,4,1683,45323,7,13,7665,375,2
3140,4,6322,41142,0,0,3622,176,2
2563,2,2384,24960,7,13,7665,355,1
2398,3,117,38506,3,11,2605,338,2
3559,0,22666,18129,7,3,6722,89,1
3060,0,5089,27733,0,13,5087,410,2
843,4,2461,23814,7,8,4946,412,2
1401,3,70,19788,6,9,79,365,2
3806,4,6675,83851,7,10,1055,415,2
2412,5,290,732,7,13,7665,360,2
4468,4,432,58006,3,12,6466,464,2
1724,3,135,36256,3,12,989,338,1
2490,5,3584,36520,7,13,0,256,2
1305,5,1623,19828,0,13,7665,464,2
215,5,21283,19806,7,13,7665,271,1
4468,5,788,34995,7,13,7665,275,2
1724,4,434,38340,7,8,4558,264,2
426,4,4877,21867,0,13,7665,435,2
3465,0,31053,32121,7,6,6447,456,1
4250,5,3070,22213,7,13,7665,264,1
1959,3,34472,26100,7,2,7665,425,1
1076,0,3997,60120,7,13,7665,113,1
1379,4,162,22617,0,1,3106,406,2
825,4,198,81751,0,13,7665,250,2
2761,0,4601,51185,0,13,857,397,2
4313,5,160,34353,7,2,126,251,1
466,4,7965,21745,0,10,4369,444,2
2708,4,33,17555,7,13,7665,392,2
4468,5,666,16759,7,13,7665,315,2
4280,0,32833,35829,7,13,7665,335,1
1207,4,4856,68901,7,13,7665,424,2
99,5,11468,75621,7,13,7665,276,1
3633,5,12087,61351,7,13,7665,277,1
596,2,11554,60538,7,13,7665,192,1
1,4,129,32078,0,13,7665,424,2
3501,4,2850,24829,7,1,2378,446,2
3511,2,16208,44680,5,11,6963,453,1
362,4,1658,26084,5,7,2047,481,1
4023,4,3935,7043,5,0,2094,233,2
31,4,1724,55791,7,13,7665,460,0
126,5,12805,19799,7,13,2773,426,1
2114,4,3,59745,7,9,0,314,1
3730,0,2869,21113,7,8,7665,269,1
264,0,103,11864,7,4,3947,404,2
37,4,3283,35508,7,13,7665,463,2
264,5,503,38003,7,13,7665,376,2
34,3,48,13968,3,9,4323,408,2
2761,0,35837,23166,7,8,6373,422,1
426,4,1725,36340,7,13,7665,459,2
515,5,1411,41372,0,13,7665,282,2
3140,0,5453,21699,4,11,1434,433,2
4089,3,138,35195,3,13,7665,276,1
4084,5,1026,26239,7,13,7665,249,2
1401,3,170,55580,7,13,7665,216,2
2450,4,8343,36108,0,13,7665,451,2
2490,5,33,13995,7,13,7665,279,2
2563,4,1782,33505,5,12,6827,379,2
1141,2,66,3433,7,1,6074,458,2
821,4,1141,37906,7,13,7665,485,2
2580,4,3193,20483,0,11,4843,426,2
2350,5,10,24283,7,13,7665,169,1
4311,4,5547,17683,7,13,7665,393,2
1080,0,7915,25095,7,8,2651,235,1
3097,4,6464,22201,0,13,7665,448,2
3511,5,10514,52442,7,13,7665,309,1
3465,3,53,18718,3,2,3627,95,1
1076,5,23072,51129,7,13,7665,173,1
1141,5,13280,41756,7,13,7665,421,0
825,5,16843,40293,7,13,7665,334,2
3511,5,6102,26848,1,4,1291,291,2
1990,5,14,36920,7,13,7665,219,2
2177,5,5476,33056,7,13,7665,390,2
4415,5,3445,70870,0,13,7665,206,2
1094,4,11978,60854,7,13,7665,424,2
2761,4,571,37886,0,13,7665,366,2
1076,5,3158,46618,7,13,7665,278,2
3153,5,2996,48721,0,13,7665,249,2
4462,2,72,14198,5,10,3265,278,2
2902,3,120,4816,0,13,7665,412,1
1162,5,8499,40969,7,13,2980,137,1
1870,5,924,59308,0,13,7665,405,2
2761,0,20921,26868,7,13,7665,394,1
1857,5,3103,32959,7,13,7665,248,1
4153,4,2246,29345,1,1,2623,338,1
3160,4,13246,18599,7,13,7665,466,2
1990,4,1462,20152,5,10,5852,371,2
1436,5,13456,60606,7,13,7665,433,2
596,0,3778,15400,7,13,7665,340,1
1904,5,826,15277,0,13,7665,168,1
2761,5,14,31079,3,13,0,391,2
3336,3,129,21517,0,4,7665,356,1
3099,3,23,24853,7,1,2773,280,2
22,5,7,22531,7,13,7665,270,1
1080,4,1752,30170,7,6,2349,418,2
345,4,37,16171,3,9,7441,310,2
3140,4,257,29042,7,13,7665,247,2
3402,5,36,37491,6,13,7665,171,2
3153,5,14,34467,6,13,7665,295,1
3140,4,12134,117981,2,13,7665,471,2
263,4,3667,21340,7,5,5087,380,2
31,4,52,30742,7,13,7665,423,2
4159,2,17531,45228,7,11,6185,362,0
939,0,2526,36206,7,7,5784,479,1
1591,2,143,44768,5,8,5405,289,1
3335,4,5923,27881,7,13,7665,309,1
3106,4,1572,1022,7,8,1294,261,2
1915,3,911,19976,3,8,7423,94,1
3283,5,14511,36925,7,13,7665,256,1
4076,0,25539,27543,7,8,7538,306,0
345,0,6381,26645,5,11,4803,226,2
34,5,3306,29714,0,4,3484,373,2
2784,5,17,23224,7,13,7665,286,1
706,5,529,26396,7,13,7665,206,2
4029,0,1275,20070,7,13,7665,235,1
1236,5,12539,11926,7,13,7665,325,1
209,5,5891,59806,3,13,7665,430,1
1379,4,2185,32188,7,12,3774,310,2
271,0,2211,58227,7,13,7665,264,1
550,4,3630,54224,7,13,7665,455,1
1697,2,14,45910,6,7,4368,423,1
3511,4,67306,54067,7,12,4022,331,2
1870,5,6160,32755,6,13,7665,414,2
257,3,86,58451,0,2,5611,179,1
31,2,20398,42746,7,13,0,413,1
106,5,75,46150,7,13,7665,272,1
1529,2,19564,34438,7,13,7665,330,1
3497,4,2672,20788,0,13,7665,441,2
2855,3,186,22484,7,13,7665,244,1
34,5,3351,28003,0,13,7665,465,2
362,3,807,10753,3,4,6108,396,2
1762,0,4433,35719,0,13,7665,250,2
4054,0,2470,38738,7,13,2094,107,1
4468,2,27090,31245,7,4,5933,302,2
4023,5,27,11508,7,2,79,309,2
257,4,13409,2721,5,9,1661,419,1
4220,3,113,21739,3,12,6963,272,1
257,4,7964,33550,7,12,3537,439,2
3253,4,4463,13148,5,1,3947,424,2
4334,5,10837,29991,7,13,7665,264,1
1697,5,2692,22644,1,8,5440,354,2
2761,5,3179,26611,7,13,7665,387,2
4283,4,3266,42223,5,1,2605,372,2
1728,5,5169,23469,7,13,7665,398,2
4144,0,267,14194,3,9,2378,297,2
4084,4,762,36725,7,13,7665,462,2
3367,5,3466,9476,7,13,7665,248,1
1093,3,111,36433,7,13,5217,327,1
2412,5,3014,32185,7,13,7665,413,1
3721,3,6057,22374,7,4,7423,423,1
1990,5,191,38079,3,13,7665,438,2
330,0,4371,27579,7,9,0,311,2
905,2,6367,42108,7,13,7665,247,1
2761,0,4561,25548,7,10,1490,402,1
1547,5,14,36467,6,3,7665,406,2
1399,0,5263,22892,0,13,7665,406,1
2044,3,10,12050,3,11,6466,450,1
1646,0,7264,32698,7,1,2734,424,2
2337,5,3295,20586,7,1,2980,384,2
3551,5,251,32571,7,7,4368,419,2
3465,0,9534,17809,7,2,6108,307,1
4184,4,2368,880,7,0,4946,338,2
2785,5,3053,31735,0,13,7665,331,2
126,4,5763,33257,7,8,5725,325,1
2490,2,9805,42009,7,13,7665,76,1
3952,4,28430,97014,7,13,7665,466,1
1023,5,14,15556,3,10,2709,459,2
1401,4,3926,10604,7,2,7161,171,1
455,5,14,58894,6,13,7665,413,2
1959,2,910,321,7,3,5725,311,2
959,5,15270,36389,0,13,7665,96,2
4144,5,11705,34833,7,13,7665,242,0
3511,5,15,12948,6,13,7665,171,1
4144,5,91,16119,3,13,7665,246,1
2356,4,4555,25267,7,2,4575,371,2
381,5,5855,5843,7,13,7665,308,2
1761,4,87,25595,0,4,4200,436,1
345,4,16,29000,3,4,4369,464,2
959,5,18883,6825,7,13,7665,314,2
3993,3,2004,20008,7,0,463,339,1
4095,5,2458,19087,7,13,7665,152,1
3870,0,5219,15960,5,3,2094,450,1
1610,4,1427,13828,5,9,4615,219,2
622,5,138,22292,7,13,7665,314,1
3511,5,2080,41694,7,13,7665,371,2
3153,4,233,32067,3,4,433,352,2
1141,3,140,28035,0,13,7665,376,2
1990,5,14,15643,6,13,7665,461,2
4049,5,15,54259,7,13,7665,265,1
3559,4,6633,48757,5,10,1115,453,2
2902,4,1355,20730,7,13,7665,357,2
3140,4,1808,20573,7,13,7665,410,1
3009,5,2550,45357,0,13,7665,367,2
345,3,95,31393,3,0,6581,228,2
2450,4,3253,16320,7,13,7665,462,2
3633,5,1,33737,0,13,7665,371,2
3513,0,5289,17331,0,13,4558,278,1
31,4,13484,28410,1,5,3622,215,1
2902,3,15893,60196,3,13,7665,70,1
2490,0,9041,44764,0,1,7010,396,1
4159,2,1551,22940,7,2,4252,388,1
1076,5,22142,62491,7,13,7665,93,1
4250,2,144,44646,3,3,6581,422,2
2902,5,41,15252,0,10,3537,413,2
4153,4,22111,31186,7,2,4480,361,2
4014,4,2474,14502,7,13,7665,459,2
2677,2,22903,7039,5,10,1283,415,2
4250,4,6673,22021,0,13,7665,439,2
3097,5,6233,23904,0,13,7665,256,2
3367,5,1121,27212,7,2,5725,398,2
973,4,3032,25623,1,10,5087,423,2
2416,0,47718,66024,7,13,7665,178,1
825,2,701,44448,7,1,6038,456,2
959,4,2203,17109,1,11,6191,343,2
3335,5,2263,32576,0,13,7665,322,1
1080,4,1632,16815,5,1,2047,410,2
