account_id,type,operation,amount,balance,k_symbol,bank,account,time_diff
935,2,5,14,28425,6,13,7665,454
934,2,5,14,24609,6,13,7665,454
926,2,5,14,37911,6,13,7665,454
947,2,5,14,37655,6,13,7665,454
954,2,5,14,57094,6,13,7665,454
955,2,5,14,33720,6,13,7665,454
3674,2,5,14,15644,6,13,7665,454
3677,2,5,14,27927,6,13,7665,454
3669,2,5,14,35241,6,13,7665,454
2573,2,5,100,27221,6,13,7665,454
2580,2,5,14,29972,6,13,7665,454
2579,2,5,14,34625,6,13,7665,454
2582,2,5,14,24096,6,13,7665,454
2814,2,5,14,22510,6,13,7665,454
2807,2,5,14,41365,6,13,7665,454
2818,2,5,14,45242,6,13,7665,454
2826,2,5,14,33432,6,13,7665,454
3562,2,5,14,39111,6,13,7665,454
3556,2,5,14,31415,6,13,7665,454
3559,2,5,14,14333,6,13,7665,454
2378,1,3,11,20832,3,13,7665,454
2312,1,3,78,19733,3,13,7665,454
2339,1,3,124,29480,3,13,7665,454
2307,1,3,222,51581,3,13,7665,454
2308,1,3,160,36305,3,13,7665,454
2363,1,3,99,14508,3,13,7665,454
2303,1,3,94,23598,3,13,7665,454
2291,1,3,118,29432,3,13,7665,454
2342,1,3,185,38550,3,13,7665,454
2366,1,3,90,21816,3,13,7665,454
2359,1,3,18,19136,3,13,7665,454
2306,1,3,192,53782,3,13,7665,454
2361,1,3,151,31350,3,13,7665,454
2356,1,3,126,27303,3,13,7665,454
2332,1,3,74,17484,3,13,7665,454
2313,1,3,87,21036,3,13,7665,454
2345,1,3,134,32443,3,13,7665,454
2297,1,3,94,23085,3,13,7665,454
2336,1,3,125,29673,3,13,7665,454
2314,1,3,390,88304,3,13,7665,454
2365,1,3,75,18610,3,13,7665,454
2380,1,3,123,26383,3,13,7665,454
2299,1,3,264,51721,3,13,7665,454
2381,1,3,272,67187,3,13,7665,454
2305,1,3,96,24014,3,13,7665,454
2370,1,3,109,26509,3,13,7665,454
2350,1,3,126,39036,3,13,7665,454
2374,1,3,70,17898,3,13,7665,454
2342,2,5,100,38450,6,13,7665,454
2356,2,5,14,27288,6,13,7665,454
2345,2,5,14,32429,6,13,7665,454
2458,2,5,14,13735,6,13,7665,454
2455,2,5,14,48361,6,13,7665,454
2456,2,5,17600,46936,7,13,7665,454
2459,2,5,14,51553,6,13,7665,454
2456,2,5,14,64536,6,13,7665,454
2466,2,5,14,27969,6,13,7665,454
3077,1,3,223,46822,3,13,7665,454
3086,1,3,101,25193,3,13,7665,454
3099,1,3,252,51845,3,13,7665,454
3122,1,3,156,34837,3,13,7665,454
3126,1,3,170,37288,3,13,7665,454
3123,1,3,112,25300,3,13,7665,454
3148,1,3,83,20461,3,13,7665,454
3144,1,3,149,32494,3,13,7665,454
3160,1,3,248,59739,3,13,7665,454
3065,1,3,221,62586,3,13,7665,454
3100,1,3,101,25311,3,13,7665,454
3103,1,3,80,23874,3,13,7665,454
3116,1,3,212,51977,3,13,7665,454
3106,1,3,109,25798,3,13,7665,454
3140,1,3,104,24714,3,13,7665,454
3164,1,3,122,28105,3,13,7665,454
3081,1,3,67,17303,3,13,7665,454
3097,1,3,115,25924,3,13,7665,454
3083,1,3,85,27440,3,13,7665,454
3093,1,3,50,29034,3,13,7665,454
3147,1,3,166,41531,3,13,7665,454
3156,1,3,112,28195,3,13,7665,454
3107,1,3,70,17071,3,13,7665,454
3153,1,3,151,34448,3,13,7665,454
3960,1,3,130,33085,3,13,7665,454
4053,1,3,170,42168,3,13,7665,454
3943,1,3,195,46660,3,13,7665,454
4046,1,3,30,12736,3,13,7665,454
4063,1,3,286,115267,3,13,7665,454
4049,2,5,0,11383,2,13,7665,454
3993,1,3,182,57296,3,13,7665,454
3991,1,3,180,41351,3,13,7665,454
3992,1,3,112,34092,3,13,7665,454
4049,1,3,39,11398,3,13,7665,454
3982,1,3,123,36359,3,13,7665,454
3949,1,3,128,27196,3,13,7665,454
4042,1,3,92,23568,3,13,7665,454
4033,1,3,150,35995,3,13,7665,454
4022,1,3,139,29583,3,13,7665,454
3931,1,3,174,38697,3,13,7665,454
4011,1,3,241,42644,3,13,7665,454
3923,1,3,107,24632,3,13,7665,454
4029,1,3,280,77011,3,13,7665,454
4023,1,3,295,46237,3,13,7665,454
2163,2,5,14,19589,6,13,7665,454
2168,2,5,30,49698,6,13,7665,454
2157,2,5,14,39739,6,13,7665,454
2398,2,5,14,26478,6,13,7665,454
2394,2,5,14,24217,6,13,7665,454
2387,2,5,14,38287,6,13,7665,454
2389,2,5,14,21061,6,13,7665,454
2720,2,5,14,20560,6,13,7665,454
2721,2,5,14,53633,6,13,7665,454
2735,2,5,14,31283,6,13,7665,454
2726,2,5,14,65122,6,13,7665,454
4214,1,3,167,36215,3,13,7665,454
4233,1,3,223,50840,3,13,7665,454
4203,1,3,166,40745,3,13,7665,454
4217,1,3,47,12906,3,13,7665,454
4304,1,3,98,25957,3,13,7665,454
4189,1,3,29,31148,3,13,7665,454
4192,1,3,107,26222,3,13,7665,454
4334,1,3,92,21817,3,13,7665,454
4184,1,3,133,31976,3,13,7665,454
4311,1,3,134,28233,3,13,7665,454
4317,1,3,250,40761,3,13,7665,454
4238,1,3,315,77852,3,13,7665,454
4188,1,3,52,24804,3,13,7665,454
4220,1,3,101,23964,3,13,7665,454
4224,1,3,225,60153,3,13,7665,454
4231,1,3,20,38071,3,13,7665,454
4316,1,3,109,28391,3,13,7665,454
4216,1,3,125,26351,3,13,7665,454
4223,1,3,206,51102,3,13,7665,454
4338,1,3,305,95415,3,13,7665,454
4339,1,3,108,26574,3,13,7665,454
4190,1,3,96,25294,3,13,7665,454
4325,1,3,112,27642,3,13,7665,454
1913,2,5,14,28601,6,13,7665,454
1916,2,5,14,14393,6,13,7665,454
1924,2,5,14,21401,6,13,7665,454
2039,2,5,14,26846,6,13,7665,454
2031,2,5,14,65890,6,13,7665,454
2022,2,5,14,44244,6,13,7665,454
2023,2,5,14,16724,6,13,7665,454
2024,2,5,14,38854,6,13,7665,454
2036,2,5,100,36337,6,13,7665,454
383,1,3,101,25593,3,13,7665,454
366,1,3,80,19605,3,13,7665,454
421,1,3,243,63193,3,13,7665,454
405,1,3,89,24484,3,13,7665,454
381,1,3,121,26402,3,13,7665,454
408,1,3,94,21672,3,13,7665,454
440,1,3,196,46011,3,13,7665,454
388,1,3,147,32212,3,13,7665,454
415,1,3,76,18771,3,13,7665,454
455,1,3,153,34029,3,13,7665,454
375,1,3,177,37056,3,13,7665,454
406,1,3,208,64768,3,13,7665,454
443,1,3,84,15582,3,13,7665,454
417,1,3,264,65994,3,13,7665,454
376,1,3,245,59083,3,13,7665,454
439,1,3,103,26737,3,13,7665,454
370,1,3,96,25743,3,13,7665,454
391,1,3,164,42596,3,13,7665,454
377,1,3,222,55590,3,13,7665,454
445,1,3,147,31917,3,13,7665,454
425,1,3,110,27026,3,13,7665,454
423,1,3,82,20853,3,13,7665,454
351,1,3,95,24219,3,13,7665,454
435,1,3,224,61391,3,13,7665,454
380,1,3,144,33647,3,13,7665,454
395,1,3,99,24441,3,13,7665,454
403,1,3,66,15855,3,13,7665,454
426,1,3,127,32963,3,13,7665,454
1222,1,3,245,40072,3,13,7665,454
1216,1,3,88,22003,3,13,7665,454
1157,1,3,45,13013,3,13,7665,454
1232,1,3,190,38650,3,13,7665,454
1248,1,3,231,56475,3,13,7665,454
1173,1,3,119,29256,3,13,7665,454
1234,1,3,117,26760,3,13,7665,454
1221,1,3,223,50358,3,13,7665,454
1147,1,3,177,42476,3,13,7665,454
1224,1,3,16,24452,3,13,7665,454
1178,1,3,99,23401,3,13,7665,454
1170,1,3,100,31064,3,13,7665,454
1207,1,3,94,23405,3,13,7665,454
1256,1,3,56,13044,3,13,7665,454
1162,1,3,138,32914,3,13,7665,454
1215,1,3,116,27532,3,13,7665,454
2676,1,3,130,33043,3,13,7665,454
2656,1,3,47,15086,3,13,7665,454
2698,1,3,292,111127,3,13,7665,454
2608,1,3,202,72589,3,13,7665,454
2644,1,3,161,39414,3,13,7665,454
2634,1,3,105,28358,3,13,7665,454
2684,1,3,70,16969,3,13,7665,454
2629,1,3,158,51687,3,13,7665,454
2628,1,3,195,47791,3,13,7665,454
2624,1,3,100,24674,3,13,7665,454
2636,1,3,116,28548,3,13,7665,454
2652,1,3,159,42839,3,13,7665,454
2708,1,3,108,23209,3,13,7665,454
2635,1,3,98,25242,3,13,7665,454
2720,1,3,80,20574,3,13,7665,454
2643,1,3,123,34831,3,13,7665,454
2665,1,3,108,24827,3,13,7665,454
2701,1,3,103,21205,3,13,7665,454
2721,1,3,228,53647,3,13,7665,454
2680,1,3,209,43868,3,13,7665,454
2685,1,3,161,35981,3,13,7665,454
2606,1,3,111,30554,3,13,7665,454
2677,1,3,66,16667,3,13,7665,454
2718,1,3,318,103105,3,13,7665,454
4040,2,5,14,28932,6,13,7665,454
4029,2,5,14,76996,6,13,7665,454
4033,2,5,14,35980,6,13,7665,454
4035,2,5,14,47471,6,13,7665,454
4039,2,5,14,11223,6,13,7665,454
4128,2,5,14,46450,6,13,7665,454
4138,2,5,30,37701,6,13,7665,454
4134,2,5,30,64536,6,13,7665,454
4329,2,5,14,48893,6,13,7665,454
4325,2,5,14,27627,6,13,7665,454
4316,2,5,14,28377,6,13,7665,454
99,1,3,155,34501,3,13,7665,454
81,1,3,69,16955,3,13,7665,454
67,1,3,69,22486,3,13,7665,454
94,1,3,93,60582,3,13,7665,454
37,1,3,109,25274,3,13,7665,454
32,1,3,220,47662,3,13,7665,454
78,1,3,80,20967,3,13,7665,454
73,1,3,151,40487,3,13,7665,454
62,1,3,438,107117,3,13,7665,454
118,1,3,16,7354,3,13,7665,454
117,1,3,171,58979,3,13,7665,454
110,1,3,145,32449,3,13,7665,454
38,1,3,129,28871,3,13,7665,454
34,1,3,205,39660,3,13,7665,454
25,1,3,146,29315,3,13,7665,454
44,1,3,255,68202,3,13,7665,454
58,1,3,90,19558,3,13,7665,454
114,1,3,58,12760,3,13,7665,454
106,1,3,100,22921,3,13,7665,454
42,1,3,58,14554,3,13,7665,454
26,1,3,126,25981,3,13,7665,454
69,1,3,226,52556,3,13,7665,454
108,1,3,73,18443,3,13,7665,454
31,1,3,221,40285,3,13,7665,454
103,1,3,128,32583,3,13,7665,454
33,1,3,91,20696,3,13,7665,454
92,1,3,125,33791,3,13,7665,454
88,1,3,213,51102,3,13,7665,454
96,1,3,67,16464,3,13,7665,454
2887,2,5,30,50493,6,13,7665,454
2899,2,5,930,16399,7,13,7665,454
2885,2,5,14,20465,6,13,7665,454
2894,2,5,14,33614,6,13,7665,454
2992,2,5,14,28790,6,13,7665,454
3002,2,5,14,31943,6,13,7665,454
2997,2,5,14,27188,6,13,7665,454
3292,2,5,14,23712,6,13,7665,454
3296,2,5,14,21687,6,13,7665,454
3302,2,5,14,14464,6,13,7665,454
3936,2,5,14,34563,6,13,7665,454
3931,2,5,14,49603,6,13,7665,454
3925,2,5,14,26108,6,13,7665,454
3923,2,5,14,24618,6,13,7665,454
3938,2,5,14,38191,6,13,7665,454
3931,1,2,15926,54623,7,13,7665,454
3938,2,5,10000,38205,7,13,7665,454
3931,0,5,5005,49618,7,13,7665,454
2755,2,5,14,13712,6,13,7665,454
2766,2,5,14,26748,6,13,7665,454
2761,2,5,14,30473,6,13,7665,454
1495,2,5,14,19621,6,13,7665,454
1487,2,5,14,38531,6,13,7665,454
1641,2,5,14,28642,6,13,7665,454
1645,2,5,14,29648,6,13,7665,454
1646,2,5,14,15003,6,13,7665,454
1634,2,5,14,18637,6,13,7665,454
1907,2,5,14,18468,6,13,7665,454
1904,2,5,14,58391,6,13,7665,454
1895,2,5,14,19141,6,13,7665,454
1903,2,5,14,44326,6,13,7665,454
2739,2,5,14,29211,6,13,7665,454
2753,2,5,14,41002,6,13,7665,454
2740,2,5,14,25133,6,13,7665,454
2754,2,5,14,45394,6,13,7665,454
2743,2,5,14,17468,6,13,7665,454
1341,2,5,14,31562,6,13,7665,454
1334,2,5,30,21533,6,13,7665,454
1340,2,5,14,20790,6,13,7665,454
1339,2,5,14,59724,6,13,7665,454
1332,2,5,14,24590,6,13,7665,454
1350,2,5,14,19089,6,13,7665,454
1344,2,5,30,25412,6,13,7665,454
1356,2,5,14,15211,6,13,7665,454
1353,2,5,14,25739,6,13,7665,454
3422,2,5,14,24728,6,13,7665,454
3430,2,5,15500,38238,7,13,7665,454
3430,2,5,14,53738,6,13,7665,454
3605,2,5,14,21930,6,13,7665,454
3617,2,5,14,46131,6,13,7665,454
4002,2,5,14,14189,6,13,7665,454
4006,2,5,14,56158,6,13,7665,454
3925,1,3,104,26123,3,13,7665,454
3950,1,3,224,46595,3,13,7665,454
4272,1,3,109,22806,3,13,7665,454
3872,1,3,249,60725,3,13,7665,454
3897,1,3,130,28632,3,13,7665,454
3889,1,3,31,14935,3,13,7665,454
3854,1,3,89,23151,3,13,7665,454
3919,1,3,43,15750,3,13,7665,454
3902,1,3,98,23532,3,13,7665,454
4283,1,3,144,54997,3,13,7665,454
3952,1,3,126,31881,3,13,7665,454
4281,1,3,366,87313,3,13,7665,454
3899,1,3,194,41288,3,13,7665,454
4282,2,5,27,-2693,2,13,7665,454
3863,1,3,279,66309,3,13,7665,454
4264,1,3,111,24900,3,13,7665,454
3861,1,3,195,48277,3,13,7665,454
3936,1,3,136,34578,3,13,7665,454
3866,1,3,101,24165,3,13,7665,454
4260,1,3,177,47726,3,13,7665,454
3851,1,3,94,23421,3,13,7665,454
3938,1,3,285,48205,3,13,7665,454
3880,1,3,125,29284,3,13,7665,454
4282,1,3,4,-2651,3,13,7665,454
3945,1,3,130,36917,3,13,7665,454
4266,1,3,174,36527,3,13,7665,454
4276,1,3,178,38136,3,13,7665,454
4273,1,3,153,32536,3,13,7665,454
3895,1,3,158,38575,3,13,7665,454
3887,1,3,302,91331,3,13,7665,454
3882,1,3,168,42453,3,13,7665,454
3911,1,3,189,50651,3,13,7665,454
3867,1,3,386,92729,3,13,7665,454
664,1,2,40446,117909,7,13,7665,454
662,2,5,14,36157,6,13,7665,454
651,2,5,14,24833,6,13,7665,454
667,2,5,14,13641,6,13,7665,454
664,2,5,17800,100421,7,13,7665,454
666,2,5,14,34935,6,13,7665,454
664,2,5,14,118221,6,13,7665,454
825,2,5,14,37349,6,13,7665,454
821,2,5,30,54197,6,13,7665,454
820,2,5,14,41082,6,13,7665,454
822,2,5,14,35498,6,13,7665,454
907,2,5,14,36194,6,13,7665,454
905,2,5,14,23020,6,13,7665,454
922,2,5,14,24998,6,13,7665,454
1328,2,5,14,26649,6,13,7665,454
1313,2,5,14,21379,6,13,7665,454
1314,2,5,14,13781,6,13,7665,454
1331,2,5,14,23186,6,13,7665,454
1323,2,5,14,42116,6,13,7665,454
623,2,5,14,31670,6,13,7665,454
628,2,5,14,25679,6,13,7665,454
612,2,5,14,18228,6,13,7665,454
626,2,5,14,38468,6,13,7665,454
623,2,5,6000,31685,7,13,7665,454
644,2,5,14,24887,6,13,7665,454
3305,2,5,14,52594,6,13,7665,454
3316,2,5,14,17463,6,13,7665,454
3311,2,5,14,40303,6,13,7665,454
3307,2,5,14,14457,6,13,7665,454
4382,2,5,14,38202,6,13,7665,454
4385,2,5,14,77082,6,13,7665,454
4384,2,5,14,33363,6,13,7665,454
4381,2,5,14,30111,6,13,7665,454
4487,2,5,14,17743,6,13,7665,454
4481,2,5,14,35904,6,13,7665,454
4491,2,5,14,41590,6,13,7665,454
4489,2,5,14,30940,6,13,7665,454
1,1,3,129,31056,3,13,7665,454
4425,1,3,246,60022,3,13,7665,454
4426,1,3,110,24456,3,13,7665,454
4461,1,3,171,60292,3,13,7665,454
4487,1,3,75,17758,3,13,7665,454
22,1,3,184,39589,3,13,7665,454
4441,1,3,214,57954,3,13,7665,454
4443,1,3,91,44805,3,13,7665,454
4489,1,3,128,30826,3,13,7665,454
4442,1,3,246,52846,3,13,7665,454
4462,1,3,133,27662,3,13,7665,454
4491,1,3,49,41441,3,13,7665,454
4479,1,3,77,20172,3,13,7665,454
4468,1,3,236,61234,3,13,7665,454
4452,1,3,24,45074,3,13,7665,454
14,1,3,226,48204,3,13,7665,454
4459,1,3,18,28228,3,13,7665,454
4470,1,3,192,40864,3,13,7665,454
4449,1,3,104,25510,3,13,7665,454
4428,1,3,107,25866,3,13,7665,454
4475,1,3,130,33911,3,13,7665,454
4481,1,3,161,35918,3,13,7665,454
4464,1,3,166,37172,3,13,7665,454
4469,1,3,218,57776,3,13,7665,454
2785,1,3,119,28160,3,13,7665,454
2827,1,3,199,32270,3,13,7665,454
2735,1,3,136,31298,3,13,7665,454
2797,1,3,332,90818,3,13,7665,454
2830,1,3,134,30790,3,13,7665,454
2754,1,3,177,45408,3,13,7665,454
2791,1,3,207,56056,3,13,7665,454
2740,1,3,95,25148,3,13,7665,454
2818,1,3,297,45257,3,13,7665,454
2726,1,3,269,65137,3,13,7665,454
2743,1,3,88,17482,3,13,7665,454
2766,1,3,112,26762,3,13,7665,454
2807,1,3,167,41380,3,13,7665,454
2799,1,3,69,15981,3,13,7665,454
2828,1,3,242,39852,3,13,7665,454
2784,1,3,110,26714,3,13,7665,454
2739,1,3,109,29226,3,13,7665,454
2826,1,3,131,33447,3,13,7665,454
2814,1,3,106,22524,3,13,7665,454
2755,1,3,60,13726,3,13,7665,454
2753,1,3,241,41016,3,13,7665,454
2761,1,3,188,30488,3,13,7665,454
2792,1,3,193,48774,3,13,7665,454
3100,2,5,14,25296,6,13,7665,454
3099,2,5,14,51830,6,13,7665,454
3103,2,5,14,23859,6,13,7665,454
3107,2,5,14,17056,6,13,7665,454
3106,2,5,14,25784,6,13,7665,454
3283,2,5,14,27865,6,13,7665,454
3641,2,5,14,16966,6,13,7665,454
3631,2,5,14,36715,6,13,7665,454
3627,2,5,14,31827,6,13,7665,454
4264,2,5,14,24885,6,13,7665,454
4260,2,5,14,47711,6,13,7665,454
4266,2,5,14,36628,6,13,7665,454
4259,2,5,14,45699,6,13,7665,454
305,2,5,14,27893,6,13,7665,454
310,2,5,14,35609,6,13,7665,454
317,2,5,14,37854,6,13,7665,454
317,2,5,1200,36654,7,13,7665,454
323,2,5,14,29987,6,13,7665,454
327,2,5,14100,36972,7,13,7665,454
329,2,5,14,20751,6,13,7665,454
337,2,5,14,34685,6,13,7665,454
345,2,5,14,26190,6,13,7665,454
344,2,5,14,44134,6,13,7665,454
596,2,5,14,17295,6,13,7665,454
603,2,5,14,27663,6,13,7665,454
600,2,5,14,55052,6,13,7665,454
597,2,5,14,38740,6,13,7665,454
264,2,5,14,21851,6,13,7665,454
263,2,5,14,13721,6,13,7665,454
271,2,5,14,20113,6,13,7665,454
283,2,5,14,49220,6,13,7665,454
284,2,5,14,24886,6,13,7665,454
283,2,5,24600,49234,7,13,7665,454
300,2,5,14,30090,6,13,7665,454
290,2,5,14,23814,6,13,7665,454
3024,2,5,14,43936,6,13,7665,454
3009,2,5,14,5169,6,13,7665,454
3014,2,5,14,22991,6,13,7665,454
3016,2,5,14,16827,6,13,7665,454
3011,2,5,14,20424,6,13,7665,454
1782,2,5,14,19060,6,13,7665,454
1783,2,5,14,15618,6,13,7665,454
1771,2,5,14,38556,6,13,7665,454
1971,2,5,14,24158,6,13,7665,454
1973,2,5,14,27221,6,13,7665,454
1964,2,5,14,18904,6,13,7665,454
1975,2,5,14,46310,6,13,7665,454
2308,2,5,14,36291,6,13,7665,454
2314,2,5,32400,55889,7,13,7665,454
2315,2,5,14,31643,6,13,7665,454
2305,2,5,14,23999,6,13,7665,454
2312,2,5,14,19719,6,13,7665,454
2314,2,5,14,88289,6,13,7665,454
2307,2,5,14,51566,6,13,7665,454
2313,2,5,14,21021,6,13,7665,454
4276,2,5,14,38253,6,13,7665,454
4272,2,5,14,22877,6,13,7665,454
4281,2,5,14,87298,6,13,7665,454
4273,2,5,14,32674,6,13,7665,454
1587,2,5,14,24066,6,13,7665,454
1582,2,5,14,23981,6,13,7665,454
1587,2,5,1800,22266,7,13,7665,454
1591,2,5,14,21189,6,13,7665,454
1593,2,5,14,43477,6,13,7665,454
1684,2,5,14,20792,6,13,7665,454
1686,2,5,14,17673,6,13,7665,454
1680,2,5,14,37684,6,13,7665,454
1688,2,5,14,25638,6,13,7665,454
2608,0,5,3437,69137,7,13,7665,455
3380,0,5,21511,28892,7,13,7665,455
4216,1,2,700,27037,7,13,7665,455
4084,0,5,13166,5426,7,13,7665,455
152,2,5,3600,19375,7,13,7665,455
126,2,5,4800,24568,7,13,7665,455
2092,2,5,500,27952,7,13,7665,455
4097,2,5,3800,13920,0,13,0,455
3801,2,5,4100,32290,7,13,7665,455
972,2,5,1260,24871,7,13,7665,455
3153,2,5,1900,32533,7,13,7665,455
2182,2,5,3400,41683,7,13,7665,455
4461,1,2,20577,80854,7,13,7665,455
1112,1,2,10400,11400,7,13,7665,455
1142,2,5,4560,28175,7,13,7665,455
2797,2,5,34500,56303,7,13,7665,455
3136,2,5,6500,30205,7,13,7665,455
4349,0,5,4265,49247,7,13,7665,455
4362,1,2,45921,99227,7,13,7665,455
391,2,5,5760,36821,7,13,7665,455
391,2,5,6200,30621,7,13,7665,455
1762,2,5,2600,23165,7,13,7665,455
3870,0,5,5796,23033,7,13,7665,455
1292,1,2,3400,25692,7,13,7665,455
1409,2,5,18700,40300,7,13,7665,455
2442,2,5,1300,22357,7,13,7665,455
3900,2,5,21100,44542,7,13,7665,455
4256,2,5,25400,46734,7,13,7665,455
959,0,5,2916,45575,7,13,7665,455
848,2,5,1400,27961,7,13,7665,455
2487,2,5,1900,22336,7,13,7665,455
2044,2,5,13900,38870,7,13,7665,455
1832,1,2,2300,24594,7,13,7665,455
1940,2,5,5100,33833,7,13,7665,455
3960,2,5,2800,24670,7,13,7665,455
4046,1,2,19764,32486,7,13,7665,455
4243,1,2,12600,13304,7,13,7665,455
3844,1,2,46507,92499,7,13,7665,455
2652,2,5,11400,31439,7,13,7665,455
3336,2,5,1050,14399,7,13,7665,455
3239,1,2,11034,27911,7,13,7665,455
4398,2,5,12300,39310,7,13,7665,455
4180,1,2,30289,60824,7,13,7665,455
2136,2,5,13500,42943,7,13,7665,455
2139,2,5,21000,44543,7,13,7665,455
4224,2,5,18700,41439,7,13,7665,455
2934,2,5,20100,42844,7,13,7665,455
2922,2,5,10600,41199,7,13,7665,455
1985,2,5,18100,42186,7,13,7665,455
3779,2,5,3040,19674,7,13,7665,455
3993,0,5,18499,38782,7,13,7665,455
939,2,5,2200,24219,7,13,7665,455
2573,2,5,1300,25921,7,13,7665,455
3556,2,5,1700,29715,7,13,7665,455
4138,2,5,8400,29301,7,13,7665,455
3936,2,5,2800,31763,7,13,7665,455
4385,1,2,18984,96066,7,13,7665,455
3097,1,2,700,26624,7,13,7665,455
337,2,5,3800,30885,7,13,7665,455
600,2,5,14500,40552,7,13,7665,455
274,2,5,13000,38826,7,13,7665,455
3026,1,2,600,600,7,13,7665,455
4301,2,5,2900,28285,7,13,7665,456
150,2,5,400,28949,7,13,7665,456
777,2,5,11300,30108,7,13,7665,456
3822,2,5,33400,56903,7,13,7665,456
417,2,5,18700,47294,7,13,7665,456
1959,2,5,13000,38279,7,13,7665,456
1392,2,5,930,13575,7,13,7665,456
1144,2,5,23500,45663,7,13,7665,456
1141,2,5,10300,40453,7,13,7665,456
3737,2,5,3900,32705,7,13,7665,456
2679,2,5,12100,35186,7,13,7665,456
4470,1,2,49960,97911,7,13,7665,456
4362,0,5,12899,86328,7,13,7665,456
4349,2,5,13300,35947,7,13,7665,456
406,1,2,9152,73905,7,13,7665,456
376,2,5,18200,40869,7,13,7665,456
1874,1,2,800,800,7,13,7665,456
2072,2,5,34200,58010,7,13,7665,456
2065,2,5,4920,24712,7,13,7665,456
2563,2,5,6400,33230,7,13,7665,456
4250,0,5,2679,13384,7,13,7665,456
1075,1,2,2800,27511,7,13,7665,456
4043,2,5,3300,34180,0,13,0,456
4047,1,2,38607,80613,7,13,7665,456
1248,2,5,17600,38875,7,13,7665,456
3332,2,5,9800,33773,7,13,7665,456
3908,0,5,18499,20804,7,13,7665,456
1215,2,5,1800,25717,7,13,7665,456
525,2,5,22700,45445,7,13,7665,456
4283,2,5,2300,52827,7,13,0,456
3547,2,5,1400,28759,7,13,7665,456
4178,2,5,1400,31104,7,13,0,456
351,2,5,2200,22004,7,13,7665,456
2955,2,5,1260,14647,7,13,7665,456
2274,2,5,4100,25954,7,13,7665,456
2022,1,2,22245,66489,7,13,7665,456
4224,0,5,17622,23817,7,13,7665,456
62,2,5,39500,67617,7,13,7665,456
1466,1,2,4800,24864,7,13,7665,456
1473,2,5,15000,44574,7,13,7665,456
3513,2,5,6000,29333,7,13,7665,456
902,2,5,10600,35428,7,13,7665,456
4341,2,5,10800,47390,7,13,7665,456
1924,2,5,300,21101,7,13,7665,456
1904,2,5,16900,41491,7,13,7665,456
1353,2,5,1900,23839,7,13,7665,456
323,2,5,1900,28087,7,13,7665,456
284,2,5,1520,23366,7,13,7665,456
2308,2,5,4900,31391,7,13,7665,456
4281,2,5,2400,84898,7,13,0,456
2608,2,5,22200,46937,7,13,7665,457
155,2,5,1040,26220,7,13,7665,457
73,2,5,7400,33072,7,13,7665,457
2902,2,5,7800,29249,7,13,7665,457
2902,0,5,5529,37049,7,13,7665,457
1803,1,2,800,20355,7,13,7665,457
800,2,5,900,26138,7,13,7665,457
3489,2,5,2400,74965,7,13,7665,457
3497,1,2,1300,20262,7,13,7665,457
3813,0,5,8756,17818,7,13,7665,457
1104,1,2,200,200,7,13,7665,457
1959,1,2,29237,67516,7,13,7665,457
4461,0,5,6522,74332,7,13,7665,457
3965,2,5,500,26920,7,13,7665,457
3971,2,5,21900,83923,7,13,7665,457
3971,1,2,40379,105823,7,13,7665,457
4153,0,5,7915,21368,7,13,7665,457
1272,1,2,45545,73245,7,13,7665,457
1383,2,5,12900,33926,7,13,7665,457
3870,2,5,3600,19433,7,13,0,457
3144,2,5,1300,31180,7,13,7665,457
713,2,5,2320,14832,7,13,7665,457
710,1,2,2500,26648,7,13,7665,457
3880,2,5,3120,26149,7,13,7665,457
3756,2,5,3920,17262,7,13,7665,457
1069,2,5,1600,23314,7,13,7665,457
3472,1,2,1000,27227,7,13,7665,457
2044,2,5,1400,37470,7,13,7665,457
1941,2,5,3300,24701,7,13,7665,457
4041,2,5,200,29398,7,13,7665,457
4043,2,5,7100,27080,7,13,7665,457
4238,2,5,23200,54622,7,13,7665,457
4242,2,5,15000,38085,7,13,7665,457
3205,2,5,11300,33592,7,13,7665,457
2662,1,2,200,200,7,13,7665,457
3331,2,5,1100,26792,7,13,7665,457
3908,1,2,41885,62689,7,13,7665,457
224,2,5,960,13475,7,13,7665,457
4203,2,5,9600,31130,7,13,7665,457
2497,2,5,3600,22131,7,13,7665,457
1556,2,5,500,22676,7,13,7665,457
1990,2,5,300,32269,7,13,7665,457
994,1,2,900,900,7,13,7665,457
726,2,5,2300,24291,7,13,7665,457
754,2,5,1230,19166,7,13,7665,457
3414,2,5,700,24565,7,13,7665,457
4339,1,2,44636,71301,7,13,7665,457
1064,1,2,43162,90087,7,13,7665,457
2581,1,2,500,500,7,13,7665,457
2462,2,5,14500,42306,7,13,7665,457
2157,2,5,8200,31539,7,13,7665,457
2726,2,5,20800,44322,7,13,7665,457
2721,2,5,16700,36933,7,13,7665,457
2022,2,5,19300,47189,7,13,7665,457
4138,2,5,400,28901,0,13,0,457
3923,1,2,3500,28118,7,13,7665,457
1487,2,5,8000,30531,7,13,7665,457
2754,2,5,9600,35794,7,13,7665,457
3311,2,5,4600,35703,7,13,7665,457
3100,1,2,500,25796,7,13,7665,457
601,1,2,2200,27001,7,13,7665,457
1966,2,5,200,24142,7,13,7665,457
4273,2,5,9100,23574,7,13,0,457
